code,date,open,high,low,close,amount,volume
000300.SH,2018/11/27 11:10,3148.12,3148.45,3145.72,3146.08,676.41,55806300
000300.SH,2018/11/27 11:15,3146.05,3147.8,3143.96,3146.69,916.53,75978900
000300.SH,2018/11/27 11:20,3146.65,3147.88,3146.65,3147.36,779.85,58550100
000300.SH,2018/11/27 11:25,3147.94,3149.14,3147.84,3148.71,731.59,60509300
000300.SH,2018/11/27 11:30,3148.76,3155.68,3148.76,3154.71,937.31,78222200
000300.SH,2018/11/27 13:05,3155.32,3156.67,3152.44,3153.91,1106.68,99672100
000300.SH,2018/11/27 13:10,3153.69,3155.23,3151.5,3151.91,794.45,67023000
000300.SH,2018/11/27 13:15,3151.88,3154.02,3151.88,3153.44,765.81,69831300
000300.SH,2018/11/27 13:20,3153.55,3154.09,3151.57,3151.66,762.25,69372200
000300.SH,2018/11/27 13:25,3151.62,3152.84,3150.95,3152.84,888.67,74147200
000300.SH,2018/11/27 13:30,3153.08,3155.51,3149.12,3149.12,1194.94,106886400
000300.SH,2018/11/27 13:35,3148.94,3150.32,3148.64,3148.76,898.03,80162300
000300.SH,2018/11/27 13:40,3148.53,3149.14,3145.11,3145.26,1017.22,99850100
000300.SH,2018/11/27 13:45,3145.04,3146.19,3145.01,3145.36,931.95,85215500
000300.SH,2018/11/27 13:50,3145.3,3145.43,3140.67,3140.67,1173.32,104643200
000300.SH,2018/11/27 13:55,3140.89,3140.89,3138.6,3139.14,1316.59,133613900
000300.SH,2018/11/27 14:00,3139.5,3139.83,3138.08,3138.26,1011.21,89315600
000300.SH,2018/11/27 14:05,3138.27,3139.21,3131.45,3132.71,1835.76,171388500
000300.SH,2018/11/27 14:10,3132.57,3133.2,3131.07,3132,1227.69,112674900
000300.SH,2018/11/27 14:15,3132.01,3133.55,3131.11,3131.11,1044,92363300
000300.SH,2018/11/27 14:20,3131.03,3131.03,3126.29,3127.73,1703.56,158339500
000300.SH,2018/11/27 14:25,3127.47,3131.82,3127.34,3131.32,1102.07,100511500
000300.SH,2018/11/27 14:30,3130.5,3130.95,3128.15,3128.32,1043.3,95893500
000300.SH,2018/11/27 14:35,3127.91,3130.91,3127.91,3130.54,1088.92,101160200
000300.SH,2018/11/27 14:40,3130.81,3134.56,3130.6,3133.71,1165.02,103416200
000300.SH,2018/11/27 14:45,3133.33,3133.6,3131.52,3131.62,1138.49,103247400
000300.SH,2018/11/27 14:50,3131.53,3133.48,3131.53,3133.25,1360.06,121960100
000300.SH,2018/11/27 14:55,3133.63,3137.37,3133.56,3136.94,1796.43,173022800
000300.SH,2018/11/27 15:00,3137.18,3137.75,3136.88,3137.24,1186.45,109932200
000300.SH,2018/11/28 9:35,3137.75,3146.01,3136.79,3139,3226.13,273632100
000300.SH,2018/11/28 9:40,3138.89,3148.15,3138.83,3146.83,2311.33,192797600
000300.SH,2018/11/28 9:45,3146.94,3147.38,3141.06,3141.06,1840.42,175586700
000300.SH,2018/11/28 9:50,3140.42,3141.15,3134.74,3134.74,1823.21,168022100
000300.SH,2018/11/28 9:55,3134.75,3136.83,3131.47,3136.83,2271.39,209050700
000300.SH,2018/11/28 10:00,3136.62,3137.25,3127.36,3127.36,1827.55,184739800
000300.SH,2018/11/28 10:05,3127.21,3136.7,3126.62,3135.43,2038.74,252649300
000300.SH,2018/11/28 10:10,3135.08,3142.77,3134.91,3142.77,2122.11,252182400
000300.SH,2018/11/28 10:15,3141.96,3146.92,3141.96,3143.68,2117.9,237380500
000300.SH,2018/11/28 10:20,3143.54,3144.46,3142.65,3143.53,1492.76,190300400
000300.SH,2018/11/28 10:25,3143.19,3143.68,3139.96,3139.96,1236.13,138238000
000300.SH,2018/11/28 10:30,3139.99,3148.89,3138.86,3148.89,1646.41,165686100
000300.SH,2018/11/28 10:35,3149.03,3153.45,3149.03,3150.56,2162.94,229122600
000300.SH,2018/11/28 10:40,3150.8,3157.85,3150.8,3157.65,1934.63,171279900
000300.SH,2018/11/28 10:45,3157.61,3164.74,3157.61,3163.22,2525.65,229363200
000300.SH,2018/11/28 10:50,3163.2,3163.2,3159.55,3162.43,1625.46,164795100
000300.SH,2018/11/28 10:55,3162.69,3166.93,3160.76,3166.93,1973.37,188433300
000300.SH,2018/11/28 11:00,3167.19,3172.15,3166.73,3171.99,2527.2,247215800
000300.SH,2018/11/28 11:05,3172.04,3172.27,3167.75,3168.2,1740.6,164617000
000300.SH,2018/11/28 11:10,3167.93,3176.53,3167.67,3176.53,2013.66,166071300
000300.SH,2018/11/28 11:15,3176.79,3177.43,3174.35,3176.92,1848.02,176036200
000300.SH,2018/11/28 11:20,3177.28,3177.58,3170.01,3170.28,1537.53,139358900
000300.SH,2018/11/28 11:25,3170.02,3172.59,3169.75,3172.17,1063.64,92896000
000300.SH,2018/11/28 11:30,3172.09,3176.17,3171.96,3176.17,1119.72,102054100
000300.SH,2018/11/28 13:05,3177.44,3178.2,3175.07,3175.08,2094.49,207525000
000300.SH,2018/11/28 13:10,3174.74,3174.97,3173.4,3174.46,1213.45,108252300
000300.SH,2018/11/28 13:15,3174.16,3174.83,3172.92,3173.01,942.96,86445100
000300.SH,2018/11/28 13:20,3173.27,3173.27,3168.84,3169.5,1079.14,97922700
000300.SH,2018/11/28 13:25,3169.29,3172.42,3169.2,3172.32,1015.71,88355900
000300.SH,2018/11/28 13:30,3172.07,3172.85,3171.47,3171.65,895.93,80851400
000300.SH,2018/11/28 13:35,3171.69,3175.81,3170.63,3170.97,1564.29,147458000
000300.SH,2018/11/28 13:40,3170.74,3170.97,3168.18,3169.1,1176.39,110767400
000300.SH,2018/11/28 13:45,3169.14,3170.57,3168.41,3168.92,942.33,88152600
000300.SH,2018/11/28 13:50,3168.58,3168.96,3167.61,3168.43,860.73,77701700
000300.SH,2018/11/28 13:55,3168.09,3169.54,3168.09,3168.61,735.32,67300500
000300.SH,2018/11/28 14:00,3169.13,3172.49,3168.89,3172.3,1033.86,102146400
000300.SH,2018/11/28 14:05,3172.3,3173.44,3171.52,3171.83,1021.15,104525800
000300.SH,2018/11/28 14:10,3171.94,3172.41,3167.53,3167.91,1031.14,93805700
000300.SH,2018/11/28 14:15,3167.91,3169.4,3167.64,3168.86,935.18,87363200
000300.SH,2018/11/28 14:20,3168.67,3172.52,3168.34,3172.05,1249.64,117695500
000300.SH,2018/11/28 14:25,3172.16,3174.72,3170.95,3174.72,1254.67,122381300
000300.SH,2018/11/28 14:30,3174.78,3178.1,3174.78,3177.86,1678.59,163380100
000300.SH,2018/11/28 14:35,3178.13,3178.39,3174.27,3174.34,1512.02,152268000
000300.SH,2018/11/28 14:40,3174.37,3174.63,3173.28,3173.36,1402.63,126028000
000300.SH,2018/11/28 14:45,3173.43,3174.3,3172.86,3173.94,1532.92,135243500
000300.SH,2018/11/28 14:50,3173.95,3176.21,3173.95,3175.74,1843.85,175889100
000300.SH,2018/11/28 14:55,3175.55,3179.41,3175.55,3178.24,2655.45,250283800
000300.SH,2018/11/28 15:00,3178.07,3178.93,3178.01,3178.93,1922.18,184943400
000300.SH,2018/11/29 9:35,3198.83,3204.4,3195.33,3199.85,8767.63,806376400
000300.SH,2018/11/29 9:40,3199.13,3204.86,3198.04,3199.82,4622.65,397824300
000300.SH,2018/11/29 9:45,3199.6,3201.03,3196.78,3197.91,3515.99,305970300
000300.SH,2018/11/29 9:50,3197.65,3198.25,3191.24,3192.84,3258.97,270611700
000300.SH,2018/11/29 9:55,3193.22,3194.35,3188.32,3188.41,2756.04,221427000
000300.SH,2018/11/29 10:00,3187.96,3190.3,3186.62,3190.29,2235.88,188247900
000300.SH,2018/11/29 10:05,3190.25,3197.11,3190.25,3197.11,2161.76,187104100
000300.SH,2018/11/29 10:10,3197.02,3197.26,3191.26,3191.26,2155.69,209167200
000300.SH,2018/11/29 10:15,3190.35,3190.55,3186.2,3187.16,1887.5,170677600
000300.SH,2018/11/29 10:20,3187.02,3189.73,3186.59,3187.64,1558.57,138122300
000300.SH,2018/11/29 10:25,3187.44,3187.62,3186.12,3187.5,1497.67,136618200
000300.SH,2018/11/29 10:30,3187.62,3188.07,3182.93,3182.93,1514.37,139717400
000300.SH,2018/11/29 10:35,3182.88,3183.12,3181.81,3182.5,1545.89,144740000
000300.SH,2018/11/29 10:40,3182.52,3183.45,3179.79,3180.15,1415.75,113872200
000300.SH,2018/11/29 10:45,3179.67,3184.43,3179.67,3183.23,1238.49,107295500
000300.SH,2018/11/29 10:50,3183.47,3184.01,3178.63,3178.74,1105.33,107099300
000300.SH,2018/11/29 10:55,3178.68,3182.42,3178.55,3182.42,1065.33,107011600
000300.SH,2018/11/29 11:00,3182.14,3184.89,3182.11,3184.07,958.92,103094900
000300.SH,2018/11/29 11:05,3183.96,3187.01,3183.72,3187.01,911.11,92880300
000300.SH,2018/11/29 11:10,3187.38,3189.95,3187.38,3188.38,1063.7,115367100
000300.SH,2018/11/29 11:15,3188.26,3188.8,3183.32,3183.83,1016.94,96063000
000300.SH,2018/11/29 11:20,3183.65,3184.22,3182.94,3183.59,863.33,66452900
000300.SH,2018/11/29 11:25,3183.34,3188.67,3182.79,3187.1,1228.84,106270600
000300.SH,2018/11/29 11:30,3186.99,3188.92,3186.99,3188.8,710.31,62542600
000300.SH,2018/11/29 13:05,3188.67,3189.81,3185.59,3185.64,1345.26,137072300
000300.SH,2018/11/29 13:10,3185.51,3185.79,3180.67,3181.07,977.2,89207100
000300.SH,2018/11/29 13:15,3180.69,3180.69,3176.39,3176.56,1123.02,102703100
000300.SH,2018/11/29 13:20,3176.15,3176.15,3172.37,3172.37,1442.58,142117100
000300.SH,2018/11/29 13:25,3172.27,3174.49,3168.72,3168.72,1280.3,111858400
000300.SH,2018/11/29 13:30,3168.7,3169.38,3166.96,3167.08,1494.92,135619300
000300.SH,2018/11/29 13:35,3167.53,3168.73,3165.18,3168.41,1264.82,117862600
000300.SH,2018/11/29 13:40,3168.45,3169.82,3168.06,3168.06,911.67,79858900
000300.SH,2018/11/29 13:45,3167.72,3169.01,3164.38,3164.38,1074.89,91428800
000300.SH,2018/11/29 13:50,3164.33,3164.39,3162.14,3163.51,1424.88,129990000
000300.SH,2018/11/29 13:55,3163.1,3164.05,3161.03,3164.05,1330.19,142867800
000300.SH,2018/11/29 14:00,3163.93,3165.82,3163.83,3164.11,964.49,92706000
000300.SH,2018/11/29 14:05,3164.43,3164.65,3157.43,3157.5,1477.95,140643500
000300.SH,2018/11/29 14:10,3157.31,3157.31,3153.9,3154.36,1701.56,172501100
000300.SH,2018/11/29 14:15,3154.7,3156.83,3152.1,3152.1,1478.3,139373400
000300.SH,2018/11/29 14:20,3151.49,3151.49,3146.61,3148.2,2924.65,266760000
000300.SH,2018/11/29 14:25,3148.48,3148.48,3144.86,3145.09,2100.07,186128400
000300.SH,2018/11/29 14:30,3145.51,3154.29,3145.3,3152.96,1632.67,149940900
000300.SH,2018/11/29 14:35,3152.86,3152.97,3151.53,3152.97,1143.54,110104800
000300.SH,2018/11/29 14:40,3153.11,3153.44,3145.6,3145.75,1635.75,174106900
000300.SH,2018/11/29 14:45,3145.12,3145.99,3143.03,3145.39,2062.77,220179400
000300.SH,2018/11/29 14:50,3145.23,3145.71,3140.2,3140.59,2463.08,246330500
000300.SH,2018/11/29 14:55,3140.69,3141.76,3140.09,3141.34,2799.13,294885200
000300.SH,2018/11/29 15:00,3141.57,3142.06,3137.65,3137.65,1817.27,181046700
000300.SH,2018/11/30 9:35,3136.2,3147.52,3135.62,3139.8,4215.51,407951300
000300.SH,2018/11/30 9:40,3139.65,3148.56,3139.38,3146.79,2405.32,222939400
000300.SH,2018/11/30 9:45,3146.38,3146.38,3138.02,3138.3,1945.46,198259200
000300.SH,2018/11/30 9:50,3138.01,3148.84,3137.29,3148.76,2594.68,235682600
000300.SH,2018/11/30 9:55,3149.01,3156.02,3149.01,3156.02,2332.62,187072500
000300.SH,2018/11/30 10:00,3156.24,3157.75,3151.39,3151.63,1940.93,154879900
000300.SH,2018/11/30 10:05,3151.6,3151.8,3147.88,3149.21,1744.42,149237700
000300.SH,2018/11/30 10:10,3148.64,3148.64,3141.96,3146.24,2089.26,188734500
000300.SH,2018/11/30 10:15,3146.37,3151.62,3144.94,3151.62,1890.13,158972600
000300.SH,2018/11/30 10:20,3152.02,3152.21,3147.47,3148.53,1721.57,137981600
000300.SH,2018/11/30 10:25,3148.23,3150.4,3146.76,3149.37,1415.28,123602000
000300.SH,2018/11/30 10:30,3149.16,3149.46,3145.23,3145.23,1180.6,109363000
000300.SH,2018/11/30 10:35,3144.7,3147.59,3141.06,3147.03,1869.57,179961200
000300.SH,2018/11/30 10:40,3146.74,3152.58,3146.62,3149.97,1379.67,147328400
000300.SH,2018/11/30 10:45,3149.78,3158.91,3149.55,3158.91,1488.43,131586900
000300.SH,2018/11/30 10:50,3159.57,3160.67,3157.58,3157.74,1574.83,148768900
000300.SH,2018/11/30 10:55,3157.8,3159.6,3157.46,3158.41,1190.88,89792500
000300.SH,2018/11/30 11:00,3158.17,3158.43,3153.68,3157.66,918.88,76509700
000300.SH,2018/11/30 11:05,3157.5,3162.68,3157.24,3161.07,1306.64,104360500
000300.SH,2018/11/30 11:10,3160.8,3160.8,3156.26,3156.26,915.96,77712500
000300.SH,2018/11/30 11:15,3156.2,3161.68,3156.09,3160.63,965.14,78126800
000300.SH,2018/11/30 11:20,3161.11,3161.11,3157.57,3158.05,854.79,74558200
000300.SH,2018/11/30 11:25,3158.04,3158.54,3153.97,3153.97,818.16,67136500
000300.SH,2018/11/30 11:30,3154.17,3154.99,3152.45,3152.45,775.96,76819300
000300.SH,2018/11/30 13:05,3152.31,3154.1,3152.12,3152.52,1016.76,91399400
000300.SH,2018/11/30 13:10,3152.31,3152.8,3150.89,3150.95,722.9,65496600
000300.SH,2018/11/30 13:15,3150.62,3150.62,3144.76,3144.76,1210.62,114208600
000300.SH,2018/11/30 13:20,3144.59,3144.83,3139.84,3140.14,1530.53,145061500
000300.SH,2018/11/30 13:25,3139.92,3141.52,3138.71,3139.8,1312.42,137743100
000300.SH,2018/11/30 13:30,3139.52,3139.52,3132.42,3134.47,2034.74,216803500
000300.SH,2018/11/30 13:35,3135.08,3137.36,3134.9,3137.18,1144.83,109713300
000300.SH,2018/11/30 13:40,3137.19,3139.28,3136.88,3138.24,943.77,100691700
000300.SH,2018/11/30 13:45,3138.42,3147.91,3137.92,3147.91,1291.61,142131100
000300.SH,2018/11/30 13:50,3148.23,3155.91,3148.23,3155.08,1543.83,150144000
000300.SH,2018/11/30 13:55,3154.9,3155.02,3150.02,3150.15,927.56,90746800
000300.SH,2018/11/30 14:00,3150.52,3151.55,3147.61,3151.15,1056.88,107069400
000300.SH,2018/11/30 14:05,3150.64,3157.61,3149.75,3156.82,1499.08,146001000
000300.SH,2018/11/30 14:10,3156.81,3156.9,3153.54,3153.89,930.79,86188300
000300.SH,2018/11/30 14:15,3153.8,3162.19,3153.8,3161.21,1465.8,133244100
000300.SH,2018/11/30 14:20,3161.7,3163.48,3160.17,3163.29,1606.67,138598300
000300.SH,2018/11/30 14:25,3163.75,3167.73,3163.75,3165.62,1957.1,170478000
000300.SH,2018/11/30 14:30,3165.48,3168.95,3163.8,3168.26,1652.29,140326000
000300.SH,2018/11/30 14:35,3168.43,3173.5,3168.43,3173.5,2617.15,237830400
000300.SH,2018/11/30 14:40,3173.63,3175.15,3170.37,3170.37,2290.76,222990600
000300.SH,2018/11/30 14:45,3170.51,3170.51,3168.07,3168.24,1922.85,168384900
000300.SH,2018/11/30 14:50,3168.24,3169.53,3167.93,3169.2,2025.31,190598600
000300.SH,2018/11/30 14:55,3169.22,3170.24,3168.9,3170.1,2629.85,233867300
000300.SH,2018/11/30 15:00,3170.4,3172.69,3170.31,3172.69,2428.9,225050200
000300.SH,2018/12/3 9:35,3260.69,3267.85,3239.17,3241.86,23207.24,1983603700
000300.SH,2018/12/3 9:40,3242.38,3248.57,3238.56,3245.38,7854.83,641240100
000300.SH,2018/12/3 9:45,3244.76,3244.76,3234.58,3236.49,6120.71,499601900
000300.SH,2018/12/3 9:50,3236.46,3236.89,3228.36,3228.89,4995.59,401092200
000300.SH,2018/12/3 9:55,3228.75,3238.22,3228.66,3238.22,4801.91,380459200
000300.SH,2018/12/3 10:00,3237.98,3245.12,3237.85,3244.72,4282.85,343686400
000300.SH,2018/12/3 10:05,3245.13,3254.15,3244.91,3254.15,4590.89,349991200
000300.SH,2018/12/3 10:10,3254.25,3262.77,3254.25,3258.15,5263.73,440627100
000300.SH,2018/12/3 10:15,3257.74,3271.99,3255.55,3271.7,4795.82,412526400
000300.SH,2018/12/3 10:20,3271.62,3272.09,3265.71,3267.11,3733.79,318007600
000300.SH,2018/12/3 10:25,3267.24,3267.47,3264.72,3264.72,2742.81,230161900
000300.SH,2018/12/3 10:30,3264.91,3272.65,3264.38,3272.54,3232.8,253523300
000300.SH,2018/12/3 10:35,3272.35,3273.19,3269.98,3270.82,2940.33,244390900
000300.SH,2018/12/3 10:40,3271.13,3271.47,3262.38,3262.38,2541.66,220055300
000300.SH,2018/12/3 10:45,3261.82,3261.84,3259.96,3260.64,1956.79,157093000
000300.SH,2018/12/3 10:50,3260.73,3262.86,3259.5,3262.28,1848.21,154367800
000300.SH,2018/12/3 10:55,3262.72,3263.39,3261.86,3261.88,1651.07,138329800
000300.SH,2018/12/3 11:00,3262.21,3265.61,3261.87,3264.34,1763.98,147347900
000300.SH,2018/12/3 11:05,3263.83,3271,3263.35,3271,2133.83,177856600
000300.SH,2018/12/3 11:10,3270.31,3271.64,3266.37,3266.61,1984.94,175404600
000300.SH,2018/12/3 11:15,3266.45,3266.85,3264.42,3264.79,1441.72,109862700
000300.SH,2018/12/3 11:20,3264.76,3269.6,3264.69,3268.79,1862.16,150813600
000300.SH,2018/12/3 11:25,3268.94,3272.19,3268.49,3271.95,2020.04,181737400
000300.SH,2018/12/3 11:30,3271.72,3272.25,3271.26,3272.07,1541.62,133865700
000300.SH,2018/12/3 13:05,3271.98,3273.64,3270.1,3270.75,3283.7,284738900
000300.SH,2018/12/3 13:10,3270.7,3272.63,3270.45,3272.28,2024.74,148940800
000300.SH,2018/12/3 13:15,3272.29,3272.39,3265.71,3265.71,2153.9,179261300
000300.SH,2018/12/3 13:20,3265.99,3265.99,3263.33,3264.21,1808.39,150588900
000300.SH,2018/12/3 13:25,3264.3,3265.03,3260.56,3261.04,1710.02,143735100
000300.SH,2018/12/3 13:30,3261.38,3265.12,3260.86,3265.12,1554.17,125648200
000300.SH,2018/12/3 13:35,3264.97,3265.45,3264.23,3264.62,1464.06,126356600
000300.SH,2018/12/3 13:40,3264.74,3264.74,3262.14,3262.27,1556.62,128829400
000300.SH,2018/12/3 13:45,3262.77,3262.9,3260.12,3260.66,1645.89,134311900
000300.SH,2018/12/3 13:50,3260.93,3262.94,3260.19,3262.37,1658.91,134331300
000300.SH,2018/12/3 13:55,3262.55,3263.81,3262.16,3263.38,1655.33,133912900
000300.SH,2018/12/3 14:00,3263.92,3266.16,3263,3265.66,1859.49,167114000
000300.SH,2018/12/3 14:05,3266.22,3266.22,3263.18,3263.7,1499.36,134093000
000300.SH,2018/12/3 14:10,3263.87,3267.7,3262.96,3267.7,1715.77,146235300
000300.SH,2018/12/3 14:15,3267.63,3268.26,3266.32,3266.72,1550.18,125677200
000300.SH,2018/12/3 14:20,3266.84,3266.84,3264.23,3264.34,1716.2,138328000
000300.SH,2018/12/3 14:25,3264.41,3264.41,3260.74,3260.74,1696.32,144278800
000300.SH,2018/12/3 14:30,3260.98,3260.98,3257.92,3258.81,1950.46,162607100
000300.SH,2018/12/3 14:35,3259.1,3260.1,3256.45,3256.45,1963.1,168106700
000300.SH,2018/12/3 14:40,3256.04,3256.22,3253.19,3253.31,2400.68,205835300
000300.SH,2018/12/3 14:45,3253.5,3254.19,3252.49,3254.05,2141.72,179881400
000300.SH,2018/12/3 14:50,3254.45,3256.81,3254.13,3256.52,2418.45,209052500
000300.SH,2018/12/3 14:55,3256.81,3260.36,3256.81,3260.21,2987.87,253372200
000300.SH,2018/12/3 15:00,3259.83,3260.95,3259.78,3260.95,2103.75,177832600
000300.SH,2018/12/4 9:35,3256.23,3256.23,3247.45,3249.43,5481.62,448251900
000300.SH,2018/12/4 9:40,3250.1,3258.14,3249.7,3255.03,3838.87,309420700
000300.SH,2018/12/4 9:45,3255.29,3258.76,3253.91,3257.53,3343.26,277075600
000300.SH,2018/12/4 9:50,3257.27,3261.95,3257.27,3261.03,3109.23,281313300
000300.SH,2018/12/4 9:55,3260.37,3260.67,3257.18,3257.49,2764.28,233659200
000300.SH,2018/12/4 10:00,3257.18,3262.58,3256.79,3262.56,2835.22,268255300
000300.SH,2018/12/4 10:05,3262.9,3263.43,3258.67,3258.67,2427.41,235901200
000300.SH,2018/12/4 10:10,3259.12,3259.12,3251.08,3251.57,2396.78,228287700
000300.SH,2018/12/4 10:15,3250.7,3254.54,3250.35,3254.11,2015.37,172497600
000300.SH,2018/12/4 10:20,3254.22,3254.89,3250.9,3250.9,1718.16,156272800
000300.SH,2018/12/4 10:25,3251.38,3251.46,3247.38,3248.72,2108.36,181672400
000300.SH,2018/12/4 10:30,3249.54,3252.84,3249.13,3252.13,1509.96,131908500
000300.SH,2018/12/4 10:35,3252.3,3256.88,3252.24,3256.63,1825.18,176023500
000300.SH,2018/12/4 10:40,3257.05,3262.06,3256.61,3261.68,1673.06,155361700
000300.SH,2018/12/4 10:45,3262.1,3263.86,3261.03,3261.21,1938.81,182737800
000300.SH,2018/12/4 10:50,3261.33,3262.58,3260.05,3260.05,1503.36,132115500
000300.SH,2018/12/4 10:55,3259.89,3260.06,3258.65,3258.98,1363.35,116850300
000300.SH,2018/12/4 11:00,3259.13,3260.89,3257.58,3258.46,1471.06,120813900
000300.SH,2018/12/4 11:05,3258.47,3260.18,3258.01,3260.13,1364.37,111766400
000300.SH,2018/12/4 11:10,3259.97,3260.58,3257.64,3257.65,1254.64,106161600
000300.SH,2018/12/4 11:15,3258.48,3258.48,3254.27,3254.27,1287.85,111689400
000300.SH,2018/12/4 11:20,3254.32,3255.38,3254.2,3255.01,1159.87,96557600
000300.SH,2018/12/4 11:25,3254.73,3262.51,3253.62,3261.33,1673.57,137186500
000300.SH,2018/12/4 11:30,3261.33,3261.42,3259.47,3259.55,798.62,69531100
000300.SH,2018/12/4 13:05,3260.16,3260.16,3252.34,3253.79,1963.41,167890700
000300.SH,2018/12/4 13:10,3253.38,3254.32,3252.83,3254,1178.92,97786700
000300.SH,2018/12/4 13:15,3254.31,3254.42,3251.89,3252.65,1241.29,101376000
000300.SH,2018/12/4 13:20,3252.56,3253.21,3251.02,3251.02,1237.83,121595100
000300.SH,2018/12/4 13:25,3250.49,3250.49,3248.41,3248.68,1538.09,127351400
000300.SH,2018/12/4 13:30,3249.11,3250.04,3248.13,3249.62,1446.94,121022200
000300.SH,2018/12/4 13:35,3249.53,3250.92,3247,3247,1401.54,119907000
000300.SH,2018/12/4 13:40,3247.16,3247.16,3243.7,3244.36,1647.01,142407000
000300.SH,2018/12/4 13:45,3244.97,3247.11,3244.57,3246.82,1377.3,115684200
000300.SH,2018/12/4 13:50,3246.59,3247.06,3244.9,3245.03,1220.13,101077000
000300.SH,2018/12/4 13:55,3244.86,3248.58,3244.86,3248.26,1413.73,114937300
000300.SH,2018/12/4 14:00,3248.23,3249.61,3248.1,3248.76,1167.04,99297900
000300.SH,2018/12/4 14:05,3248.2,3248.87,3247.17,3248.87,1117.01,96545200
000300.SH,2018/12/4 14:10,3249.01,3255.43,3248.67,3255.07,1611.9,127998400
000300.SH,2018/12/4 14:15,3255.19,3256.62,3255.06,3256.38,1412.27,127596200
000300.SH,2018/12/4 14:20,3256.45,3260.84,3255.96,3260.6,1804.9,161725000
000300.SH,2018/12/4 14:25,3260.08,3260.26,3257.33,3258.1,1349.07,122560800
000300.SH,2018/12/4 14:30,3257.92,3264.57,3257.18,3264.31,2200.29,207898400
000300.SH,2018/12/4 14:35,3263.81,3266.03,3262.81,3265.63,2197.04,206631200
000300.SH,2018/12/4 14:40,3265.06,3265.56,3262.32,3262.32,1705.07,153451100
000300.SH,2018/12/4 14:45,3262.69,3264.43,3262.36,3264.35,2043.52,182279800
000300.SH,2018/12/4 14:50,3264.48,3267.21,3264.48,3266.31,2592.06,239631500
000300.SH,2018/12/4 14:55,3266.65,3267.94,3266.04,3266.15,2926.23,269209400
000300.SH,2018/12/4 15:00,3266.19,3267.71,3265.63,3267.71,1888.73,174332900
000300.SH,2018/12/5 9:35,3224.26,3236,3219.98,3236,9721.88,851742100
000300.SH,2018/12/5 9:40,3235.49,3241.5,3231.45,3241.5,4395.95,387372800
000300.SH,2018/12/5 9:45,3241.96,3242.53,3235.79,3240.03,3096.93,253165000
000300.SH,2018/12/5 9:50,3239.86,3245.44,3238.69,3244.88,2728,235635900
000300.SH,2018/12/5 9:55,3244.38,3247.79,3241.05,3243.59,2861.81,261662100
000300.SH,2018/12/5 10:00,3243.13,3247,3242.57,3245.85,2258.32,186384700
000300.SH,2018/12/5 10:05,3245.54,3250.11,3243.53,3250.11,2493.35,187811000
000300.SH,2018/12/5 10:10,3249.86,3250.72,3245.8,3245.8,2313.33,180531900
000300.SH,2018/12/5 10:15,3246.11,3248.02,3242.68,3243.57,2368.75,189351500
000300.SH,2018/12/5 10:20,3243.57,3250.97,3243.35,3250.84,2360.7,204003400
000300.SH,2018/12/5 10:25,3251.51,3254.46,3250.9,3253.68,2160.65,181886500
000300.SH,2018/12/5 10:30,3253.64,3256.53,3253.58,3254.11,2413.51,174840300
000300.SH,2018/12/5 10:35,3253.89,3256.96,3252.87,3255.18,2079.3,156241800
000300.SH,2018/12/5 10:40,3255,3255,3251.19,3251.19,1538.16,120532900
000300.SH,2018/12/5 10:45,3251.49,3251.91,3249.81,3249.81,1458.48,133348600
000300.SH,2018/12/5 10:50,3250.01,3253.37,3248.47,3252.87,1533.24,131020400
000300.SH,2018/12/5 10:55,3253.06,3258.68,3252.82,3258.2,1417.66,123233500
000300.SH,2018/12/5 11:00,3258.57,3259.84,3258.33,3258.87,1386.34,111812700
000300.SH,2018/12/5 11:05,3258.61,3262.11,3258.61,3261.44,1519.27,117949600
000300.SH,2018/12/5 11:10,3260.97,3261.36,3256.06,3256.75,1426.61,114830300
000300.SH,2018/12/5 11:15,3257,3261.36,3256.5,3261.36,1240.08,115654200
000300.SH,2018/12/5 11:20,3261.2,3262.41,3259.44,3262.1,1339.8,111963800
000300.SH,2018/12/5 11:25,3261.73,3263.3,3261.46,3263.02,1287.05,101717500
000300.SH,2018/12/5 11:30,3262.93,3266.58,3262.66,3266.41,1116.92,98343000
000300.SH,2018/12/5 13:05,3266.79,3266.9,3259.41,3259.41,2059.54,175911200
000300.SH,2018/12/5 13:10,3259.41,3259.64,3256.59,3256.59,1110.74,88348900
000300.SH,2018/12/5 13:15,3256.03,3256.56,3253.18,3254.4,1306.33,111580300
000300.SH,2018/12/5 13:20,3253.6,3254.2,3249.37,3251.18,1412.8,124467200
000300.SH,2018/12/5 13:25,3251.21,3252.43,3249.98,3250.42,1158.68,91684900
000300.SH,2018/12/5 13:30,3249.85,3252,3249.16,3251.79,1171.62,97530500
000300.SH,2018/12/5 13:35,3251.23,3252.77,3248.67,3249.59,1124.62,96207200
000300.SH,2018/12/5 13:40,3249.62,3249.62,3245.29,3245.56,1716.58,146138000
000300.SH,2018/12/5 13:45,3245.86,3247.74,3245.44,3246.69,1175.92,95455100
000300.SH,2018/12/5 13:50,3246.46,3250.27,3246.43,3250.27,1267.41,107446300
000300.SH,2018/12/5 13:55,3250.28,3250.68,3248.14,3248.18,1185.63,94661200
000300.SH,2018/12/5 14:00,3248.9,3249.87,3246.01,3246.01,1379.78,116413100
